"ID","DIT.final","Localidad","Latitud","Longitud","sp.armonizado.x","familia","Grado","n.familia","GFE","n.plantas.ID","n.familias.ID","Grado.relativo","Grado.relativo.familias","Z_Grado","Family","Genus","cuantil.grado","cuantil.latitud","sp.armonizado.y","cuantil","T3"
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Megachile generosa",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Melissodes comptoides",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Pseudopanurgus asteris",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Andrena salicis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Andrena sayi",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Melissodes pallida",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Paralictus cephalicus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Chloralictus albipennis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Nomada cressonii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Chloralictus cressonii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Nomada denticulata",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Tetralonia belfragei",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Megachile petulans",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Chloralictus obscurus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Coelioxys 8 dentata",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Leucosmia albiventria",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Anthidium cognatum",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Pseudopanurgus compositarum",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Paralictus platyparius",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Augochlora fervida",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Paranomia nortonii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Coelioxys rufitarsis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Evylaeus 4 maculatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Colletes inaequalis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Perdita 8 maculata",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Prosopis nelumbonis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Diceratosmia conjuncta",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Sphecodes heraclei",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Pseudopanurgus labrosiformis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Xenoglossa strenua",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Xenoglossodes albata",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Triepeolus lunatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Tetralonia rosae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Anthophora ursina",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Pseudopanurgus rudbeckiae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Pseudopanurgus rugosus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Dianthidium boreale",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Xanthosarus latimanus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Tetralonia belfragei","Apidae",31,20,0.931122448979592,450,83,0.0688888888888889,0.240963855421687,0.673122596556675,NA,NA,3,2,"Andrena oligolege",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Colletes willistonii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Prosopis thaspii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Evylaeus truncatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Epeolus correopsis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Chloralictus smilacinae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Nomada illinoensis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Epeolus bifasciatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus nevadensis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Colletes speciosus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Nomada simplex",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Emphoropsis floridana",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Andrena illinoensis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Cemolobus oligolege",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Andrena erythrogastra",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Andrena nigrae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus helianthi",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Coelioxys sayi",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Megachile strophostylis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Melissodes vernoniana",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus donatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Andrena salicacea",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Bombias scutellaris",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Melissodes cnici",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Gnathosmia georgica",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Melissodes autumnalis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Evylaeus pectinatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus micropygius",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Heterosarus parvus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Cemolobus ipomoeae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Tetralonia robertsonii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Melissodes simillima",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Epeolus pusillus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Colletes brevicornis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus simplex",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Chloralictus foveolatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Andrena nothoscordi",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Chloralictus illinoensis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Andrena macoupinensis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Nomada parva",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Epeolus autumnalis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Oligotropus oligolege",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus pennipes",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Prosopis ziziae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Prosopis crataegi",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Coelioxys modesta",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Colletes armatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Nomada salicis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Evylaeus arcuatus",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Megachile 6 dentata",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Prosopis pygmaea",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Triepeolus cressonii",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Prosopis saniculae",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Pseudopanurgus albitarsis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Coelioxys alternata",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Melissodes oligolege",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Macropis steironematis",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Sphecodes minor",NA,NA
"M_062",NA,"Carlinville, Illinois,",39.27896,-89.89688,"Monilosmia canadensis","Megachilidae",1,1,0,450,83,0.00222222222222222,0.0120481927710843,-0.707565570178455,NA,NA,1,2,"Colletes americanus",NA,NA
